tool,yyyy-mm,year,month,source,device,campaign,placement,creative,creative_dimensions,creative_type,creative_cat,impressions,clicks,ctr
DCM,2021-09,2021,09,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,15581,20,0.0012836146588794044
DCM,2021-09,2021,09,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,23753,12,0.0005051993432408538
DCM,2021-09,2021,09,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,15613,37,0.0023698200217767244
DCM,2021-10,2021,10,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1623_v3_50,728x90,banner,image,5273,6,0.0011378721790252229
DCM,2021-10,2021,10,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1623_v3_50,728x90,banner,image,7561,16,0.0021161222060573997
DCM,2021-10,2021,10,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1623_v3_50,728x90,banner,image,4649,21,0.004517100451710045
DCM,2021-10,2021,10,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1624_v3_Symptom,728x90,banner,image,5114,11,0.0021509581540868207
DCM,2021-10,2021,10,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1624_v3_Symptom,728x90,banner,image,7703,16,0.0020771128131896665
DCM,2021-10,2021,10,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1624_v3_Symptom,728x90,banner,image,4613,12,0.00260134402774767
DCM,2021-10,2021,10,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,3917,12,0.0030635690579525147
DCM,2021-10,2021,10,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,10529,2,0.00018995156235160034
DCM,2021-10,2021,10,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,5693,19,0.0033374319339539785
DCM,2021-01,2021,01,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,992,1,0.0010080645161290322
DCM,2021-01,2021,01,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,1012,1,0.0009881422924901185
DCM,2021-01,2021,01,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor,160x600,banner vertical,image,2078,2,0.0009624639076034649
DCM,2021-02,2021,02,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,1014,3,0.0029585798816568047
DCM,2021-02,2021,02,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,991,1,0.0010090817356205853
DCM,2021-02,2021,02,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor,160x600,banner vertical,image,1210,2,0.001652892561983471
DCM,2021-03,2021,03,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,1973,0,0.0
DCM,2021-03,2021,03,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,2040,4,0.00196078431372549
DCM,2021-03,2021,03,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor,160x600,banner vertical,image,2580,5,0.001937984496124031
DCM,2021-04,2021,04,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,1802,4,0.0022197558268590455
DCM,2021-04,2021,04,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,1873,5,0.0026695141484249867
DCM,2021-04,2021,04,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,8237,6,0.0007284205414592692
DCM,2021-05,2021,05,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,1632,2,0.0012254901960784314
DCM,2021-05,2021,05,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,1691,3,0.0017740981667652277
DCM,2021-05,2021,05,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,3998,4,0.0010005002501250625
DCM,2021-05,2021,05,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,56,0,0.0
DCM,2021-05,2021,05,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,76,0,0.0
DCM,2021-05,2021,05,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,122,0,0.0
DCM,2021-05,2021,05,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,91,0,0.0
DCM,2021-05,2021,05,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,86,0,0.0
DCM,2021-05,2021,05,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,127,0,0.0
DCM,2021-06,2021,06,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,1769,2,0.0011305822498586771
DCM,2021-06,2021,06,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,38,0,0.0
DCM,2021-06,2021,06,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,157,0,0.0
DCM,2021-06,2021,06,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,1732,5,0.002886836027713626
DCM,2021-06,2021,06,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,30,0,0.0
DCM,2021-06,2021,06,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,154,0,0.0
DCM,2021-06,2021,06,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,8203,3,0.00036571985858832134
DCM,2021-06,2021,06,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,84,0,0.0
DCM,2021-06,2021,06,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,292,0,0.0
DCM,2021-07,2021,07,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,828,0,0.0
DCM,2021-07,2021,07,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,32,0,0.0
DCM,2021-07,2021,07,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,49,0,0.0
DCM,2021-07,2021,07,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,775,1,0.0012903225806451613
DCM,2021-07,2021,07,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,32,0,0.0
DCM,2021-07,2021,07,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,65,0,0.0
DCM,2021-07,2021,07,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,3404,5,0.0014688601645123384
DCM,2021-07,2021,07,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,126,0,0.0
DCM,2021-07,2021,07,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,185,0,0.0
DCM,2021-08,2021,08,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,1030,2,0.001941747572815534
DCM,2021-08,2021,08,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,42,0,0.0
DCM,2021-08,2021,08,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,160x600,banner vertical,image,30,0,0.0
DCM,2021-08,2021,08,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,983,1,0.001017293997965412
DCM,2021-08,2021,08,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,49,1,0.02040816326530612
DCM,2021-08,2021,08,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,160x600,banner vertical,image,31,0,0.0
DCM,2021-08,2021,08,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,2963,2,0.0006749915626054674
DCM,2021-08,2021,08,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,110,0,0.0
DCM,2021-08,2021,08,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,63,0,0.0
DCM,2021-09,2021,09,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1623_v3_50,160x600,banner vertical,image,439,3,0.00683371298405467
DCM,2021-09,2021,09,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1623_v3_50,160x600,banner vertical,image,16,0,0.0
DCM,2021-09,2021,09,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1623_v3_50,160x600,banner vertical,image,4,0,0.0
DCM,2021-09,2021,09,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1624_v3_Symptom,160x600,banner vertical,image,463,1,0.0021598272138228943
DCM,2021-09,2021,09,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1624_v3_Symptom,160x600,banner vertical,image,23,1,0.043478260869565216
DCM,2021-09,2021,09,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1624_v3_Symptom,160x600,banner vertical,image,8,0,0.0
DCM,2021-09,2021,09,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,5208,11,0.002112135176651306
DCM,2021-09,2021,09,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,60,0,0.0
DCM,2021-09,2021,09,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,6,0,0.0
DCM,2021-10,2021,10,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1623_v3_50,160x600,banner vertical,image,1551,4,0.0025789813023855577
DCM,2021-10,2021,10,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1623_v3_50,160x600,banner vertical,image,6,0,0.0
DCM,2021-10,2021,10,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1624_v3_Symptom,160x600,banner vertical,image,1614,5,0.0030978934324659233
DCM,2021-10,2021,10,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,SD_1624_v3_Symptom,160x600,banner vertical,image,2,0,0.0
DCM,2021-10,2021,10,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,720,4,0.005555555555555556
DCM,2021-10,2021,10,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Disease Custom Segment Targeting AV,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,15,0,0.0
DCM,2021-01,2021,01,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,4598,5,0.001087429317094389
DCM,2021-01,2021,01,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,4421,7,0.0015833521827640805
DCM,2021-01,2021,01,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor,300x250,square,image,10264,11,0.0010717069368667187
DCM,2021-02,2021,02,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,2667,3,0.0011248593925759281
DCM,2021-02,2021,02,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,2622,3,0.0011441647597254005
DCM,2021-02,2021,02,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor,300x250,square,image,4462,4,0.0008964589870013447
DCM,2021-03,2021,03,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,38376,42,0.0010944340212632896
DCM,2021-03,2021,03,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,38298,57,0.0014883283722387593
DCM,2021-03,2021,03,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor,300x250,square,image,89461,110,0.0012295860766143906
DCM,2021-04,2021,04,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,54183,45,0.0008305187974087814
DCM,2021-04,2021,04,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,54183,71,0.0013103741025782994
DCM,2021-04,2021,04,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,122611,117,0.0009542373849002129
DCM,2021-05,2021,05,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,5125,3,0.0005853658536585366
DCM,2021-05,2021,05,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,5227,4,0.0007652573177731012
DCM,2021-05,2021,05,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,15070,2,0.00013271400132714
DCM,2021-05,2021,05,Swoop,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1,0,0.0
DCM,2021-05,2021,05,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,41713,86,0.0020617073813918923
DCM,2021-05,2021,05,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,41597,70,0.0016828136644469554
DCM,2021-05,2021,05,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,73295,119,0.0016235759601609932
DCM,2021-05,2021,05,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,3283,9,0.0027413950654888823
DCM,2021-05,2021,05,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,3355,3,0.0008941877794336811
DCM,2021-05,2021,05,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,5077,4,0.0007878668505022651
DCM,2021-06,2021,06,Swoop,connected tv,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,2,0,0.0
DCM,2021-06,2021,06,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,14597,6,0.0004110433650750154
DCM,2021-06,2021,06,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,38815,94,0.002421744171067886
DCM,2021-06,2021,06,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1623_v3_50,300x250,square,image,2266,2,0.00088261253309797
DCM,2021-06,2021,06,Swoop,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,14571,4,0.00027451787797680324
DCM,2021-06,2021,06,Swoop,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,38899,107,0.002750713385948225
DCM,2021-06,2021,06,Swoop,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,2232,3,0.0013440860215053765
DCM,2021-06,2021,06,Swoop,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Claim-Based Custom Segment Targeting,SD_1624_v3_Symptom,300x250,square,image,1,0,0.0
