Source,Month of Year,Device Category,Ad Content,Sessions,Users,New Users,Pageviews,Session Duration,Calculated AToS
PulsePoint,202108,mobile,PulsePointConditionPopulation.SD_1623_v3_50.300,5,1,0,5,0,0
PulsePoint,202108,mobile,PulsePointConditionPopulation.Dermicool_SDP_DTP_TalkToYourDoctor.300,2,2,1,2,0,0
PulsePoint,202108,mobile,PulsePointConditionPopulation.Dermicool_SDP_DTP_Unbranded_50Messaging.300,1,1,1,1,0,0
RemedyHealth,202108,desktop,SDPConditionCenter.NU1559Branded.300,6,6,6,7,508,0.00587963
RemedyHealth,202108,desktop,SDPConditionCenter.NU1559Branded.728,1,1,1,1,0,0
RemedyHealth,202108,desktop,SDPConditionCenter.NU1623Unbranded50.300,4,4,4,10,1004,0.01162037
RemedyHealth,202108,desktop,SDPConditionCenter.NU1623Unbranded50.728,1,1,1,2,774,0.008958333
RemedyHealth,202108,desktop,SDPConditionCenter.NU1624UnbrandedSymp.300,3,3,3,3,0,0
RemedyHealth,202108,desktop,SDSDisplayMedia.NU1559Branded.300,6,6,6,9,344,0.003981481
RemedyHealth,202108,desktop,SDSDisplayMedia.NU1559Branded.728,5,5,5,5,0,0
RemedyHealth,202108,desktop,SDSDisplayMedia.NU1623Unbranded50.300,6,6,5,9,293,0.003391204
RemedyHealth,202108,desktop,SDSDisplayMedia.NU1623Unbranded50.728,7,4,3,8,721,0.008344907
RemedyHealth,202108,desktop,SDSDisplayMedia.NU1624UnbrandedSymp.300,6,6,5,6,278,0.003217593
RemedyHealth,202108,desktop,SDSDisplayMedia.NU1624UnbrandedSymp.728,6,6,6,7,25,0.000289352
RemedyHealth,202108,mobile,SDPConditionCenter.NU1559Branded.300,17,17,17,21,482,0.005578704
RemedyHealth,202108,mobile,SDPConditionCenter.NU1623Unbranded50.300,17,15,14,23,3229,0.037372685
RemedyHealth,202108,mobile,SDPConditionCenter.NU1624UnbrandedSymp.300,21,19,19,23,952,0.011018519
RemedyHealth,202108,mobile,SDSDisplayMedia.NU1559Branded.300,28,28,27,39,1649,0.019085648
RemedyHealth,202108,mobile,SDSDisplayMedia.NU1623Unbranded50.300,32,30,27,53,4635,0.053645833
RemedyHealth,202108,mobile,SDSDisplayMedia.NU1624UnbrandedSymp.300,28,27,22,34,1978,0.022893519
RemedyHealth,202108,mobile,SDSDisplayMedia.NU1624UnbrandedSymp.320,22,16,15,27,131,0.001516204
RemedyHealth,202108,tablet,SDPConditionCenter.NU1559Branded.300,8,7,7,10,461,0.005335648
RemedyHealth,202108,tablet,SDPConditionCenter.NU1623Unbranded50.300,7,6,6,11,1112,0.01287037
RemedyHealth,202108,tablet,SDPConditionCenter.NU1624UnbrandedSymp.300,5,5,4,9,2254,0.026087963
RemedyHealth,202108,tablet,SDPConditionCenter.NU1624UnbrandedSymp.728,2,2,2,2,223,0.002581019
RemedyHealth,202108,tablet,SDSDisplayMedia.NU1559Branded.300,2,2,2,2,0,0
RemedyHealth,202108,tablet,SDSDisplayMedia.NU1559Branded.728,1,1,1,1,0,0
RemedyHealth,202108,tablet,SDSDisplayMedia.NU1623Unbranded50.300,1,1,1,1,0,0
RemedyHealth,202108,tablet,SDSDisplayMedia.NU1623Unbranded50.728,2,2,2,2,0,0
RemedyHealth,202108,tablet,SDSDisplayMedia.NU1624UnbrandedSymp.300,2,2,2,3,37,0.000428241
RemedyHealth,202108,tablet,SDSDisplayMedia.NU1624UnbrandedSymp.320,1,1,1,1,266,0.003078704
RemedyHealth,202108,tablet,SDSDisplayMedia.NU1624UnbrandedSymp.728,2,2,1,2,0,0
Sharecare,202108,desktop,SDPMR.NU1559Branded.160,4,4,4,26,171,0.001979167
Sharecare,202108,desktop,SDPMR.NU1559Branded.300,4,4,4,35,261,0.003020833
Sharecare,202108,desktop,SDPMR.NU1559Branded.728,19,15,15,49,224,0.002592593
Sharecare,202108,desktop,SDPMR.NU1623Unbranded50.300,5,5,5,5,0,0
Sharecare,202108,desktop,SDPMR.NU1623Unbranded50.728,12,12,12,13,0,0
Sharecare,202108,desktop,SDPMR.NU1624UnbrandedSymp.160,1,1,1,1,0,0
Sharecare,202108,desktop,SDPMR.NU1624UnbrandedSymp.300,4,4,4,6,54,0.000625
Sharecare,202108,desktop,SDPMR.NU1624UnbrandedSymp.320,8,8,8,8,0,0
Sharecare,202108,desktop,SDPMR.NU1624UnbrandedSymp.728,16,15,14,17,284,0.003287037
Sharecare,202108,desktop,SDPPerformanceDisplay.NU1559Branded.1,33,30,30,39,579,0.006701389
Sharecare,202108,mobile,SDPMR.NU1559Branded.160,1,1,1,1,0,0
Sharecare,202108,mobile,SDPMR.NU1559Branded.300,3,3,3,5,0,0
Sharecare,202108,mobile,SDPMR.NU1559Branded.728,3,3,3,3,0,0
Sharecare,202108,mobile,SDPMR.NU1623Unbranded50.300,5,5,5,5,0,0
Sharecare,202108,mobile,SDPMR.NU1623Unbranded50.728,9,9,9,10,1,1.15741E-05
Sharecare,202108,mobile,SDPMR.NU1624UnbrandedSymp.300,3,3,3,3,0,0
Sharecare,202108,mobile,SDPMR.NU1624UnbrandedSymp.320,41,37,37,43,283,0.003275463
Sharecare,202108,mobile,SDPMR.NU1624UnbrandedSymp.728,7,6,6,14,7,8.10185E-05
Sharecare,202108,mobile,SDPPerformanceDisplay.NU1559Branded.1,286,276,272,360,12649,0.146400463
Sharecare,202108,mobile,SDPPerformanceDisplay.NU1559Branded.300,27,26,26,39,1359,0.015729167
Sharecare,202108,tablet,SDPMR.NU1559Branded.160,2,2,1,2,0,0
Sharecare,202108,tablet,SDPMR.NU1559Branded.728,21,17,16,24,1098,0.012708333
Sharecare,202108,tablet,SDPMR.NU1623Unbranded50.160,1,1,0,1,0,0
Sharecare,202108,tablet,SDPMR.NU1623Unbranded50.728,7,7,7,7,0,0
Sharecare,202108,tablet,SDPMR.NU1624UnbrandedSymp.320,1,1,1,1,0,0
Sharecare,202108,tablet,SDPMR.NU1624UnbrandedSymp.728,4,4,4,4,0,0
Sharecare,202108,tablet,SDPPerformanceDisplay.NU1559Branded.1,16,15,14,17,513,0.0059375
Swoop,202108,desktop,SDAV.NU1559Branded.160,1,1,0,1,0,0
Swoop,202108,desktop,SDAV.NU1559Branded.300,1,1,1,1,0,0
Swoop,202108,desktop,SDAV.NU1559Branded.728,1,1,0,1,0,0
Swoop,202108,desktop,SDPCustom.NU1559Branded.160,10,10,10,101,859,0.00994213
Swoop,202108,desktop,SDPCustom.NU1559Branded.300,35,35,35,263,2114,0.024467593
Swoop,202108,desktop,SDPCustom.NU1559Branded.728,48,44,43,244,1225,0.014178241
Swoop,202108,desktop,SDPCustom.NU1623Unbranded50.160,8,8,8,8,0,0
Swoop,202108,desktop,SDPCustom.NU1623Unbranded50.300,13,13,12,15,1233,0.014270833
Swoop,202108,desktop,SDPCustom.NU1623Unbranded50.728,34,33,33,35,5,5.78704E-05
Swoop,202108,desktop,SDPCustom.NU1624UnbrandedSymp.160,5,5,5,5,0,0
Swoop,202108,desktop,SDPCustom.NU1624UnbrandedSymp.300,7,6,6,7,0,0
Swoop,202108,desktop,SDPCustom.NU1624UnbrandedSymp.320,16,16,16,16,0,0
Swoop,202108,desktop,SDPCustom.NU1624UnbrandedSymp.728,28,26,26,28,0,0
Swoop,202108,desktop,SwoopSDPCustom.NU1623Unbranded50.728,2,2,2,2,0,0
Swoop,202108,mobile,SDPCustom.NU1559Branded.300,103,73,68,133,5042,0.058356481
Swoop,202108,mobile,SDPCustom.NU1559Branded.728,25,23,23,28,109,0.001261574
Swoop,202108,mobile,SDPCustom.NU1623Unbranded50.160,1,1,1,1,0,0
Swoop,202108,mobile,SDPCustom.NU1623Unbranded50.300,49,42,38,53,28,0.000324074
Swoop,202108,mobile,SDPCustom.NU1623Unbranded50.728,113,79,77,119,5225,0.060474537
Swoop,202108,mobile,SDPCustom.NU1624UnbrandedSymp.160,1,1,1,1,0,0
Swoop,202108,mobile,SDPCustom.NU1624UnbrandedSymp.300,61,45,44,68,2620,0.030324074
Swoop,202108,mobile,SDPCustom.NU1624UnbrandedSymp.320,45,41,39,47,743,0.008599537
Swoop,202108,mobile,SDPCustom.NU1624UnbrandedSymp.728,82,63,59,87,2438,0.028217593
Swoop,202108,tablet,SDPCustom.NU1559Branded.300,10,7,7,10,0,0
Swoop,202108,tablet,SDPCustom.NU1559Branded.728,48,38,38,50,1114,0.012893519
Swoop,202108,tablet,SDPCustom.NU1623Unbranded50.300,8,6,6,8,0,0
Swoop,202108,tablet,SDPCustom.NU1623Unbranded50.728,28,20,19,28,1,1.15741E-05
Swoop,202108,tablet,SDPCustom.NU1624UnbrandedSymp.300,4,2,2,5,43,0.000497685
Swoop,202108,tablet,SDPCustom.NU1624UnbrandedSymp.320,3,3,3,5,22,0.00025463
Swoop,202108,tablet,SDPCustom.NU1624UnbrandedSymp.728,22,19,18,25,577,0.006678241
WebMD,202108,desktop,AudienceSDOnly.NU1559Branded.160,8,6,6,11,182,0.002106481
WebMD,202108,desktop,AudienceSDOnly.NU1559Branded.300,9,9,9,10,412,0.004768519
WebMD,202108,desktop,AudienceSDOnly.NU1559Branded.728,10,10,10,11,7,8.10185E-05
WebMD,202108,desktop,AudienceSDOnly.NU1623Unbranded50.160,2,2,2,2,0,0
WebMD,202108,desktop,AudienceSDOnly.NU1623Unbranded50.300,5,3,3,6,601,0.006956019
WebMD,202108,desktop,AudienceSDOnly.NU1623Unbranded50.728,9,9,8,9,323,0.003738426
WebMD,202108,desktop,AudienceSDOnly.NU1624UnbrandedSymp.300,6,6,5,6,0,0
WebMD,202108,desktop,AudienceSDOnly.NU1624UnbrandedSymp.728,7,7,7,10,338,0.003912037
WebMD,202108,desktop,NUMonographAV.NU1623Unbranded50.728,1,1,1,3,1405,0.016261574
WebMD,202108,desktop,RotationalBannerSDConditionCenter.NU1559Branded.160,2,2,2,3,0,0
WebMD,202108,desktop,RotationalBannerSDConditionCenter.NU1559Branded.300,16,16,16,18,155,0.001793981
WebMD,202108,desktop,RotationalBannerSDConditionCenter.NU1559Branded.728,8,7,7,9,139,0.001608796
WebMD,202108,desktop,RotationalBannerSDConditionCenter.NU1623Unbranded50.300,9,9,9,9,0,0
WebMD,202108,desktop,RotationalBannerSDConditionCenter.NU1623Unbranded50.728,8,8,8,10,1167,0.013506944
WebMD,202108,desktop,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.160,3,3,3,3,0,0
WebMD,202108,desktop,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300,9,7,6,9,293,0.003391204
WebMD,202108,desktop,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.728,3,3,2,3,0,0
WebMD,202108,mobile,AudienceSDOnly.NU1559Branded.300,49,44,44,58,317,0.003668981
WebMD,202108,mobile,AudienceSDOnly.NU1623Unbranded50.300,42,33,29,47,1871,0.021655093
WebMD,202108,mobile,AudienceSDOnly.NU1624UnbrandedSymp.300,24,23,20,26,1104,0.012777778
WebMD,202108,mobile,AudienceSDOnly.NU1624UnbrandedSymp.320,7,7,6,7,0,0
WebMD,202108,mobile,NUMonographAV.NU1559Branded.300,3,3,3,3,0,0
WebMD,202108,mobile,NUMonographAV.NU1623Unbranded50.300,2,2,2,4,468,0.005416667
WebMD,202108,mobile,NUMonographAV.NU1624UnbrandedSymp.300,2,2,2,4,414,0.004791667
WebMD,202108,mobile,RotationalBannerSDConditionCenter.NU1559Branded.300,49,49,49,58,783,0.0090625
WebMD,202108,mobile,RotationalBannerSDConditionCenter.NU1623Unbranded50.300,32,30,30,36,2011,0.023275463
WebMD,202108,mobile,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300,19,19,19,20,5,5.78704E-05
WebMD,202108,mobile,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.320,15,14,14,28,254,0.002939815
WebMD,202108,tablet,AudienceSDOnly.NU1559Branded.300,2,2,2,2,0,0
WebMD,202108,tablet,AudienceSDOnly.NU1559Branded.728,6,6,5,6,0,0
WebMD,202108,tablet,AudienceSDOnly.NU1623Unbranded50.160,1,1,1,1,0,0
WebMD,202108,tablet,AudienceSDOnly.NU1623Unbranded50.300,1,1,1,1,0,0
WebMD,202108,tablet,AudienceSDOnly.NU1623Unbranded50.728,4,4,3,4,0,0
WebMD,202108,tablet,AudienceSDOnly.NU1624UnbrandedSymp.728,2,2,2,2,0,0
WebMD,202108,tablet,NUMonographAV.NU1623Unbranded50.300,2,1,1,3,344,0.003981481
WebMD,202108,tablet,RotationalBannerSDConditionCenter.NU1559Branded.160,1,1,1,1,0,0
WebMD,202108,tablet,RotationalBannerSDConditionCenter.NU1559Branded.300,4,4,4,4,0,0
WebMD,202108,tablet,RotationalBannerSDConditionCenter.NU1623Unbranded50.300,5,5,5,5,0,0
WebMD,202108,tablet,RotationalBannerSDConditionCenter.NU1623Unbranded50.728,1,1,1,1,0,0
WebMD,202108,tablet,RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.728,4,4,4,4,0,0
Zeta,202108,desktop,SDPCrossix.NU1559Branded.160,31,31,29,414,1906,0.022060185
Zeta,202108,desktop,SDPCrossix.NU1559Branded.300,32,31,29,374,1651,0.019108796
Zeta,202108,desktop,SDPCrossix.NU1559Branded.728,36,36,36,467,2027,0.023460648
Zeta,202108,desktop,SDPCrossix.NU1623Unbranded50.160,24,24,24,27,85,0.000983796
Zeta,202108,desktop,SDPCrossix.NU1623Unbranded50.300,27,27,27,30,81,0.0009375
Zeta,202108,desktop,SDPCrossix.NU1623Unbranded50.728,27,27,27,31,113,0.00130787
Zeta,202108,desktop,SDPCrossix.NU1624UnbrandedSymp.160,14,14,13,17,95,0.001099537
Zeta,202108,desktop,SDPCrossix.NU1624UnbrandedSymp.300,31,31,30,43,303,0.003506944
Zeta,202108,desktop,SDPCrossix.NU1624UnbrandedSymp.320,54,52,51,60,145,0.001678241
Zeta,202108,desktop,SDPCrossix.NU1624UnbrandedSymp.728,22,22,22,26,108,0.00125
Zeta,202108,desktop,SDPSwoop.NU1559Branded.160,15,15,14,152,703,0.008136574
Zeta,202108,desktop,SDPSwoop.NU1559Branded.300,32,31,30,284,1166,0.01349537
Zeta,202108,desktop,SDPSwoop.NU1559Branded.728,27,27,27,274,1157,0.013391204
Zeta,202108,desktop,SDPSwoop.NU1623Unbranded50.160,11,11,11,12,27,0.0003125
Zeta,202108,desktop,SDPSwoop.NU1623Unbranded50.300,11,11,11,12,27,0.0003125
Zeta,202108,desktop,SDPSwoop.NU1623Unbranded50.728,11,10,9,13,54,0.000625
Zeta,202108,desktop,SDPSwoop.NU1624UnbrandedSymp.160,6,6,6,7,40,0.000462963
Zeta,202108,desktop,SDPSwoop.NU1624UnbrandedSymp.300,16,16,15,18,32,0.00037037
Zeta,202108,desktop,SDPSwoop.NU1624UnbrandedSymp.320,24,21,20,25,308,0.003564815
Zeta,202108,desktop,SDPSwoop.NU1624UnbrandedSymp.728,7,7,7,7,0,0
Zeta,202108,desktop,SDPSwoopAV.NU1559Branded.160,3,3,3,49,210,0.002430556
Zeta,202108,desktop,SDPSwoopAV.NU1559Branded.300,6,6,6,64,270,0.003125
Zeta,202108,desktop,SDPSwoopAV.NU1559Branded.728,6,6,5,71,292,0.00337963
Zeta,202108,desktop,SDPSwoopAV.NU1623Unbranded50.160,1,1,1,1,0,0
Zeta,202108,desktop,SDPSwoopAV.NU1623Unbranded50.300,5,5,4,5,0,0
Zeta,202108,desktop,SDPSwoopAV.NU1623Unbranded50.728,3,3,3,3,0,0
Zeta,202108,desktop,SDPSwoopAV.NU1624UnbrandedSymp.160,2,2,1,2,0,0
Zeta,202108,desktop,SDPSwoopAV.NU1624UnbrandedSymp.300,4,4,4,4,0,0
Zeta,202108,desktop,SDPSwoopAV.NU1624UnbrandedSymp.320,9,9,8,12,481,0.00556713
Zeta,202108,desktop,SDPSwoopAV.NU1624UnbrandedSymp.728,6,6,6,6,0,0
Zeta,202108,mobile,SDPCrossix.NU1559Branded.300,7,7,7,11,471,0.005451389
Zeta,202108,mobile,SDPCrossix.NU1559Branded.728,1,1,1,1,0,0
Zeta,202108,mobile,SDPCrossix.NU1623Unbranded50.300,9,8,8,8,0,0
Zeta,202108,mobile,SDPCrossix.NU1623Unbranded50.728,3,3,3,3,0,0
Zeta,202108,mobile,SDPCrossix.NU1624UnbrandedSymp.160,2,2,2,2,0,0
Zeta,202108,mobile,SDPCrossix.NU1624UnbrandedSymp.300,7,7,7,8,1762,0.020393519
Zeta,202108,mobile,SDPCrossix.NU1624UnbrandedSymp.320,461,350,343,511,11526,0.133402778
Zeta,202108,mobile,SDPCrossix.NU1624UnbrandedSymp.728,3,3,3,3,0,0
Zeta,202108,mobile,SDPSwoop.NU1559Branded.160,4,4,4,4,0,0
Zeta,202108,mobile,SDPSwoop.NU1559Branded.728,5,5,5,5,0,0
Zeta,202108,mobile,SDPSwoop.NU1623Unbranded50.160,1,1,1,1,0,0
Zeta,202108,mobile,SDPSwoop.NU1623Unbranded50.728,1,1,1,1,0,0
Zeta,202108,mobile,SDPSwoop.NU1624UnbrandedSymp.160,3,3,3,3,0,0
Zeta,202108,mobile,SDPSwoop.NU1624UnbrandedSymp.300,4,4,4,4,0,0
Zeta,202108,mobile,SDPSwoop.NU1624UnbrandedSymp.320,192,174,172,209,3040,0.035185185
Zeta,202108,mobile,SDPSwoop.NU1624UnbrandedSymp.728,2,2,2,2,0,0
Zeta,202108,mobile,SDPSwoopAV.NU1559Branded.160,4,4,4,4,0,0
Zeta,202108,mobile,SDPSwoopAV.NU1559Branded.300,1,1,1,1,0,0
Zeta,202108,mobile,SDPSwoopAV.NU1559Branded.728,4,4,4,4,0,0
Zeta,202108,mobile,SDPSwoopAV.NU1623Unbranded50.300,1,1,1,1,0,0
Zeta,202108,mobile,SDPSwoopAV.NU1624UnbrandedSymp.300,2,2,2,2,0,0
Zeta,202108,mobile,SDPSwoopAV.NU1624UnbrandedSymp.320,23,20,20,24,29,0.000335648
Zeta,202108,mobile,SDPSwoopAV.NU1624UnbrandedSymp.728,3,3,3,3,0,0
Zeta,202108,tablet,SDPCrossix.NU1559Branded.160,1,1,1,1,0,0
Zeta,202108,tablet,SDPCrossix.NU1623Unbranded50.160,1,1,1,1,0,0
Zeta,202108,tablet,SDPCrossix.NU1624UnbrandedSymp.160,2,2,2,2,0,0
Zeta,202108,tablet,SDPCrossix.NU1624UnbrandedSymp.320,24,17,17,26,15,0.000173611
Zeta,202108,tablet,SDPSwoop.NU1559Branded.160,2,2,2,2,0,0
Zeta,202108,tablet,SDPSwoop.NU1624UnbrandedSymp.300,2,2,2,2,0,0
Zeta,202108,tablet,SDPSwoop.NU1624UnbrandedSymp.320,6,5,5,8,62,0.000717593
Zeta,202108,tablet,SDPSwoopAV.NU1559Branded.728,1,1,1,1,0,0
Acuity,202109,tablet,AcuityCrossixTargeting.SD_1624_v3_Symptom.728,1,1,1,1,0,0
Acuity,202109,tablet,AcuityCrossixTargeting.Dermicool_SDP_DTP_TalkToYourDoctor.728,1,1,1,1,0,0
Aptus,202109,desktop,DistributionDTC.NU1546.1,3,3,3,4,139,0.001608796
Aptus,202109,desktop,DistributionDTC.NU1623Unbranded50.300,11,10,10,11,0,0
Aptus,202109,desktop,DistributionDTC.NU1624UnbrandedSymp.300,8,8,8,8,0,0
Aptus,202109,desktop,DistributionDTC.NU1624UnbrandedSymp.320,76,67,65,76,0,0
Aptus,202109,desktop,DistributionDTC.NU1715.1,40,38,37,44,1649,0.019085648
Aptus,202109,mobile,AptusDermicoolDistributionDTP.NU1825.320x50,1,1,1,1,0,0
Aptus,202109,mobile,AptusDermicoolLTCDTP.NU1545.320x50,2,2,1,2,0,0
Aptus,202109,mobile,AptusDermicoolRetailDTP.NU1712.320x50,2,2,2,2,0,0
Aptus,202109,mobile,AptusDermicoolRetailDTP.NU1714.300x250,9,3,0,9,0,0
Aptus,202109,mobile,AptusDermicoolRetailDTP.NU1715.320x50,1,1,1,1,0,0
Aptus,202109,mobile,AptusDermicoolRetailDTP.NU1716.300x250,1,1,1,1,0,0
Aptus,202109,mobile,DistributionDTC.NU1546.1,431,305,300,440,13011,0.150590278
Aptus,202109,mobile,DistributionDTC.NU1623Unbranded50.300,395,291,280,396,9413,0.108946759
Aptus,202109,mobile,DistributionDTC.NU1624UnbrandedSymp.300,356,296,280,410,11491,0.132997685
Aptus,202109,mobile,DistributionDTC.NU1624UnbrandedSymp.320,4546,3620,3495,5134,112670,1.304050926
Aptus,202109,mobile,DistributionDTC.NU1715.1,5565,4692,4547,6346,119028,1.377638889
Aptus,202109,tablet,DistributionDTC.NU1546.1,12,7,6,14,24,0.000277778
Aptus,202109,tablet,DistributionDTC.NU1624UnbrandedSymp.300,2,2,2,2,0,0
Aptus,202109,tablet,DistributionDTC.NU1624UnbrandedSymp.320,30,22,21,35,306,0.003541667
Aptus,202109,tablet,DistributionDTC.NU1715.1,17,17,17,19,20,0.000231481
Emodo,202109,desktop,SDAPP.NU1559Branded.300,65,65,63,378,2647,0.030636574
Emodo,202109,desktop,SDAPP.NU1559Branded.728,182,162,161,607,4864,0.056296296
Emodo,202109,desktop,SDAPP.NU1623Unbranded50.728,206,179,169,220,2939,0.034016204
Emodo,202109,desktop,SDAPP.NU1624UnbrandedSymp.320,73,72,72,74,6,6.94444E-05
Emodo,202109,desktop,SDAPP.NU1624UnbrandedSymp.728,169,156,149,182,7312,0.08462963
Emodo,202109,mobile,SDAPP.NU1559Branded.300,43,42,42,48,142,0.001643519
Emodo,202109,mobile,SDAPP.NU1559Branded.728,41,39,39,46,699,0.008090278
Emodo,202109,mobile,SDAPP.NU1623Unbranded50.728,84,70,67,91,1872,0.021666667
Emodo,202109,mobile,SDAPP.NU1624UnbrandedSymp.320,1653,1387,1377,1963,45040,0.521296296
Emodo,202109,mobile,SDAPP.NU1624UnbrandedSymp.728,95,84,83,113,9799,0.113414352
Emodo,202109,tablet,SDAPP.NU1559Branded.300,6,6,6,8,3,3.47222E-05
Emodo,202109,tablet,SDAPP.NU1559Branded.728,147,129,129,170,5744,0.066481481
Emodo,202109,tablet,SDAPP.NU1623Unbranded50.728,146,122,113,154,2369,0.027418981
Emodo,202109,tablet,SDAPP.NU1624UnbrandedSymp.320,39,28,28,43,194,0.00224537
Emodo,202109,tablet,SDAPP.NU1624UnbrandedSymp.728,121,109,104,125,1379,0.015960648
Facebook,202109,desktop,FBNU1770.FBNU1770.1,16,9,6,30,3229,0.037372685
Facebook,202109,desktop,FBNU1795.FBNU1795.1,7,5,2,8,129,0.001493056
Facebook,202109,desktop,FBNU1796.FBNU1796.1,30,6,2,102,6900,0.079861111
Facebook,202109,mobile,FBNU1770.FBNU1770.1,10288,6514,6447,7355,137215,1.588136574
Facebook,202109,mobile,FBNU1795.FBNU1795.1,155,150,143,166,1129,0.01306713
Facebook,202109,mobile,FBNU1796.FBNU1796.1,161,113,110,158,7420,0.08587963
Facebook,202109,tablet,FBNU1770.FBNU1770.1,1388,1285,1263,1411,11882,0.137523148
Facebook,202109,tablet,FBNU1795.FBNU1795.1,65,63,59,65,391,0.004525463
Facebook,202109,tablet,FBNU1796.FBNU1796.1,23,23,23,26,1190,0.013773148
GoodRx,202109,desktop,BSDermicool.NU1559Branded.728,1,1,1,2,39,0.000451389
GoodRx,202109,desktop,BSDermicoolParkinsonDisease.NU1559Branded.728,1,1,1,1,0,0
GoodRx,202109,desktop,BSDermicoolQuetiapine.NU1559Branded.160,1,1,1,1,0,0
GoodRx,202109,desktop,BSDermicoolQuetiapine.NU1559Branded.728,8,8,8,8,0,0
GoodRx,202109,desktop,BSDermicoolSsias.NU1559Branded.160,1,1,1,1,38,0.000439815
GoodRx,202109,desktop,BSDermicoolSsias.NU1559Branded.728,2,2,2,2,0,0
GoodRx,202109,mobile,BSDermicoolSeroquel.NU1559Branded.300,1,1,1,1,0,0
GoodRx,202109,tablet,BSDermicoolQuetiapine.NU1559Branded.728,1,1,1,1,0,0
GoodRx,202109,tablet,BSDermicoolSsias.NU1559Branded.160,2,2,2,4,588,0.006805556
HealthUnion,202109,desktop,ConditionCenter.NU1559Branded.160,2,1,1,2,0,0
HealthUnion,202109,desktop,ConditionCenter.NU1559Branded.300,10,9,9,10,385,0.004456019
HealthUnion,202109,desktop,ConditionCenter.NU1559Branded.728,1,1,1,1,0,0
HealthUnion,202109,desktop,ConditionCenter.NU1624UnbrandedSymp.160,4,4,4,5,205,0.002372685
HealthUnion,202109,desktop,ConditionCenter.NU1624UnbrandedSymp.300,5,5,5,8,1009,0.011678241
HealthUnion,202109,desktop,SDDisplay.NU1559Branded.160,1,1,0,1,0,0
HealthUnion,202109,desktop,SDDisplay.NU1624UnbrandedSymp.300,1,1,1,5,4413,0.051076389
HealthUnion,202109,desktop,SDDisplayAV.NU1559Branded.300,1,1,1,1,0,0
HealthUnion,202109,mobile,ConditionCenter.NU1559Branded.300,37,35,29,43,1166,0.01349537
HealthUnion,202109,mobile,ConditionCenter.NU1624UnbrandedSymp.300,44,41,37,78,5001,0.057881944
HealthUnion,202109,mobile,ConditionCenter.NU1624UnbrandedSymp.320,1,1,1,2,59,0.00068287
HealthUnion,202109,mobile,HealthUnionPremiumDisplay.SD_1624_v3_Symptom.300,1,1,1,1,0,0
HealthUnion,202109,mobile,SDDisplay.NU1559Branded.300,7,7,7,7,0,0
HealthUnion,202109,mobile,SDDisplay.NU1624UnbrandedSymp.300,2,2,2,2,148,0.001712963
HealthUnion,202109,mobile,SDDisplayAV.NU1559Branded.300,4,4,4,4,145,0.001678241
HealthUnion,202109,mobile,SDDisplayAV.NU1624UnbrandedSymp.160,3,2,2,4,1,1.15741E-05
HealthUnion,202109,mobile,SDDisplayAV.NU1624UnbrandedSymp.300,8,7,5,8,0,0
HealthUnion,202109,mobile,SDDisplayAV.NU1624UnbrandedSymp.320,1,1,1,1,0,0
HealthUnion,202109,tablet,ConditionCenter.NU1559Branded.160,1,1,1,1,0,0
HealthUnion,202109,tablet,ConditionCenter.NU1624UnbrandedSymp.160,2,2,2,2,0,0
HealthUnion,202109,tablet,ConditionCenter.NU1624UnbrandedSymp.300,4,4,3,4,0,0
HealthUnion,202109,tablet,SDDisplay.NU1559Branded.300,1,1,1,1,0,0
MediaIQ,202109,desktop,SDPCrossixSegment.NU1559Branded.160,13,13,13,193,877,0.010150463
MediaIQ,202109,desktop,SDPCrossixSegment.NU1559Branded.300,21,21,21,239,1211,0.014016204
MediaIQ,202109,desktop,SDPCrossixSegment.NU1559Branded.728,14,14,14,166,760,0.008796296
MediaIQ,202109,desktop,SDPCrossixSegment.NU1623Unbranded50.160,4,4,3,4,0,0
MediaIQ,202109,desktop,SDPCrossixSegment.NU1623Unbranded50.300,14,13,13,15,1,1.15741E-05
MediaIQ,202109,desktop,SDPCrossixSegment.NU1623Unbranded50.728,13,13,13,15,0,0
MediaIQ,202109,desktop,SDPCrossixSegment.NU1624UnbrandedSymp.160,9,9,9,9,0,0
MediaIQ,202109,desktop,SDPCrossixSegment.NU1624UnbrandedSymp.300,7,7,7,7,0,0
MediaIQ,202109,desktop,SDPCrossixSegment.NU1624UnbrandedSymp.320,30,30,30,30,0,0
MediaIQ,202109,desktop,SDPCrossixSegment.NU1624UnbrandedSymp.728,12,12,12,13,106,0.001226852
MediaIQ,202109,desktop,SDPSwoopSegment.NU1559Branded.160,9,9,9,128,558,0.006458333
MediaIQ,202109,desktop,SDPSwoopSegment.NU1559Branded.300,20,19,18,166,2734,0.031643519
MediaIQ,202109,desktop,SDPSwoopSegment.NU1559Branded.728,31,27,27,104,341,0.003946759
MediaIQ,202109,desktop,SDPSwoopSegment.NU1623Unbranded50.160,9,9,9,9,0,0
MediaIQ,202109,desktop,SDPSwoopSegment.NU1623Unbranded50.300,16,16,16,18,4,4.62963E-05
